,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue ID,Distance to Station,Rating,Likes
375,MBTA Community College Station,42.37373212698093,-71.06969833374023,Tangierino,42.37395,-71.06288,Moroccan Restaurant,4a0c3163f964a52016751fe3,562.1068561016508,7.9,84
377,MBTA Community College Station,42.37373212698093,-71.06969833374023,Sweet Rice,42.37589600356981,-71.06486079781023,Thai Restaurant,572296cb498eb236f4523061,465.32134833748614,7.6,9
378,MBTA Community College Station,42.37373212698093,-71.06969833374023,City Square Park,42.371542884274824,-71.06195162335673,Park,4bb77f8898c7ef3bddd92f02,682.8334807856145,8.0,25
379,MBTA Community College Station,42.37373212698093,-71.06969833374023,Apple CambridgeSide,42.3679816,-71.0758222,Electronics Store,4523a640f964a520e53a1fe3,813.9156176464089,8.4,148
380,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,J.P. Licks,42.34702014387632,-71.08862195852637,Ice Cream Shop,511ff09ce4b0655fee51b12d,113.65851048355098,9.0,135
382,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Bauer Wines And Spirits,42.348482786560666,-71.08633006270324,Wine Shop,4ada2c07f964a5207c1f21e3,145.99551878765618,9.0,27
383,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,MUJI 無印良品,42.34822135964987,-71.08793663375141,Miscellaneous Shop,588cc3c60393cc517e3e2af2,35.70285857445416,8.9,80
384,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Trident Booksellers & Cafe,42.34846292569432,-71.08668263826375,Bookstore,4150c080f964a520091d1fe3,119.47406029664742,8.9,831
385,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,UNIQLO,42.348495412098345,-71.08686954209331,Clothing Store,57b20ea5498e6f0a54d367a5,108.80813770650617,8.9,61
386,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Patagonia,42.34828771857755,-71.08702892744037,Clothing Store,4b4bab5af964a52080a326e3,84.99144489506274,8.8,66
387,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Deuxave,42.3494913754342,-71.08882600738951,New American Restaurant,4c65d0d09cb82d7f0c018fd2,191.91629303597833,8.7,89
388,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Boston Burger Company,42.34706557651606,-71.08853818710074,Burger Joint,4f85fd26e4b09445e9f7a260,105.85022539085696,8.6,251
389,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Guitar Center,42.3462303,-71.0875375,Music Store,50a668f2e4b0cd103ade0483,188.13173090388017,8.6,12
390,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Room & Board,42.34823964750057,-71.08851537108421,Furniture / Home Store,539f9863498e07c134b526bd,61.979277618234704,8.6,17
391,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Newbury Comics,42.348467005489056,-71.08651813687037,Comic Shop,49f10706f964a5207e691fe3,131.43389409633744,8.6,235
392,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Pho Basil,42.3459027242926,-71.08705210437691,Vietnamese Restaurant,4a7a2b7cf964a520c3e81fe3,233.08133806427315,8.7,261
393,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Harvard Club of Boston,42.34879611366065,-71.08899665881606,Social Club,4a7dac55f964a52020ef1fe3,133.40708232031423,8.5,64
394,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,TJ Maxx,42.348009684488076,-71.08777396545845,Department Store,572b5fcc498e3c5bbf08834e,17.0106726188138,8.4,62
395,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Pure Barre Boston,42.34813470814128,-71.08711982514859,Gym / Fitness Center,50c9c55ee4b06ae0f6385a4a,70.76445078976442,8.4,26
396,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Santouka Ramen,42.34849584776172,-71.08551948023042,Ramen Restaurant,57717543498e85d8f53b30ed,208.44000850180612,8.4,97
398,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,Berklee Performance Center,42.347232190554074,-71.08698727866766,Concert Hall,4525ed72f964a520f63a1fe3,106.73473999734559,8.3,91
399,MBTA Hynes Convention Center Station,42.34790023028078,-71.08791835182632,UNI Sashimi Bar,42.34862865685723,-71.0884348918299,Sushi Restaurant,4a6908e7f964a5207fcb1fe3,91.42488330952195,8.3,94
400,MBTA Copley Station,42.349920246300414,-71.07798082761953,sweetgreen,42.3499334,-71.0786254,Salad Place,51c891c8498e840014520938,53.12982643088338,9.2,502
401,MBTA Copley Station,42.349920246300414,-71.07798082761953,The Lenox Hotel,42.349229,-71.079528,Hotel,4e3064d8aeb7f1133a009e89,148.81867200627562,9.1,124
402,MBTA Copley Station,42.349920246300414,-71.07798082761953,Copley Square,42.34982428518134,-71.07693375573085,Plaza,4b9a7c41f964a520a5b935e3,86.92987502407811,9.1,653
403,MBTA Copley Station,42.349920246300414,-71.07798082761953,Dig Inn,42.3507141,-71.076009,Restaurant,577e590a498ea3e75f555c50,184.856435987028,9.1,160
404,MBTA Copley Station,42.349920246300414,-71.07798082761953,Sorellina,42.348717891599655,-71.07798445126036,Italian Restaurant,4a8583f7f964a52060fe1fe3,133.55797953471014,9.1,116
405,MBTA Copley Station,42.349920246300414,-71.07798082761953,lululemon athletica,42.3498982,-71.08042,Clothing Store,4f5bac0be4b01014ba09f1ee,200.9913043798145,9.0,27
406,MBTA Copley Station,42.349920246300414,-71.07798082761953,Boston Marathon Finish Line,42.34984190918695,-71.07869102418161,Athletics & Sports,56f30cca38fa4e158f34e4d2,59.160348284059424,9.0,46
407,MBTA Copley Station,42.349920246300414,-71.07798082761953,LUSH,42.350573201735195,-71.07864238769797,Cosmetics Shop,4ab94d11f964a520d77e20e3,90.72981917393314,8.9,30
408,MBTA Copley Station,42.349920246300414,-71.07798082761953,Lolita Cocina & Tequila Bar,42.35056330236145,-71.07754431396165,Mexican Restaurant,4cff6944f7b38cfa5108c9c3,79.97460209868409,8.9,562
409,MBTA Copley Station,42.349920246300414,-71.07798082761953,OAK Long Bar + Kitchen,42.349275807960275,-71.0768160034294,American Restaurant,4fe4c2697bebea2dec50fcb8,119.7322065453246,8.9,242
410,MBTA Copley Station,42.349920246300414,-71.07798082761953,Saltie Girl Seafood Bar,42.351111113426946,-71.0778112895181,Seafood Restaurant,5751a77f498ef100dd91e5d4,133.01715565258996,8.8,119
411,MBTA Copley Station,42.349920246300414,-71.07798082761953,Boston Public Library Courtyard,42.34943346781796,-71.07786058688605,Plaza,59ff74d810345b7adcd7f86c,54.97154002135192,8.8,17
412,MBTA Copley Station,42.349920246300414,-71.07798082761953,Lindt,42.349315159069306,-71.07956917880801,Chocolate Shop,4b58c427f964a520016a28e3,147.1238528493901,8.8,34
413,MBTA Copley Station,42.349920246300414,-71.07798082761953,Ben & Jerry's,42.3503033,-71.0789658,Ice Cream Shop,49ee5cd2f964a52053681fe3,91.63463531268634,8.8,79
414,MBTA Copley Station,42.349920246300414,-71.07798082761953,Healthworks Fitness Center,42.3485565942423,-71.07577496822658,Gym,4b3ab31ff964a520ef6c25e3,236.59926678882232,9.1,78
415,MBTA Copley Station,42.349920246300414,-71.07798082761953,Copley Square Farmer's Market,42.34990180474362,-71.07647895812988,Farmers Market,4a7c5c0ff964a5205aec1fe3,123.76396530476282,8.8,39
416,MBTA Copley Station,42.349920246300414,-71.07798082761953,The Fairmont Copley Plaza,42.349254232850456,-71.07629173915484,Hotel,4aa5658ff964a5202e4820e3,157.6149708796223,8.7,158
417,MBTA Copley Station,42.349920246300414,-71.07798082761953,L.A. Burdick Chocolate,42.35116241636595,-71.07546905713941,Dessert Shop,4f287a01e4b01133ccb29e67,248.73558417172347,9.0,249
418,MBTA Copley Station,42.349920246300414,-71.07798082761953,Blue Bottle,42.350693,-71.078633,Coffee Shop,5ded6d10e8e93c00081a77b2,101.26994212502179,8.7,1
419,MBTA Copley Station,42.349920246300414,-71.07798082761953,Luke's Lobster,42.34880490021059,-71.07918524138714,Seafood Restaurant,55a7e81d498e743bb03e1b1c,158.73805299590913,8.6,188
420,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Urban Grape,42.34650677266698,-71.07455737228517,Wine Shop,50574d66e4b0e7a978fa02ed,118.42498390173003,9.5,63
421,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Flour Bakery + Cafe,42.34828947156887,-71.07354170294468,Bakery,50f170f7e4b060b671f761ea,152.26893260504733,9.2,712
423,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,The Friendly Toast,42.34832211950838,-71.07322229406398,Breakfast Spot,5698e4dd498efe9f1c72e385,176.3519913200707,9.0,213
424,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Mistral,42.34801719850933,-71.07310209141748,French Restaurant,43d55728f964a520422e1fe3,170.88458500816216,9.0,179
425,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Equinox Dartmouth,42.346758,-71.075513,Gym,4a995046f964a520c82d20e3,91.15700654665551,8.9,112
426,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Douzo,42.346854616119096,-71.07573333224008,Sushi Restaurant,4a4020aef964a52051a41fe3,91.27756823611773,8.8,231
427,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Jugos,42.3474668662761,-71.07598107867672,Juice Bar,53529a7f498e255471a76bca,76.17084116746088,8.8,98
428,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,DeLux,42.34630055085774,-71.07302335503246,Dive Bar,5365815411d2fc37ab971f11,214.57916223415256,8.8,104
429,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,J.Crew,42.3470053,-71.0771716,Clothing Store,4b296561f964a520309e24e3,182.81256951000432,8.7,44
433,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,The Salty Pig,42.34722302512599,-71.07610221915654,New American Restaurant,4db5bd326a23c31a0330cf01,91.59376129721862,8.5,400
435,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Fogo De Chão,42.34861711024901,-71.07721968036162,Brazilian Restaurant,50743592e4b04f7121a1d41c,216.68348284921314,8.4,283
436,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,"The Westin Copley Place, Boston",42.3481974,-71.0774681,Hotel,4a772824f964a520c0e31fe3,212.90465468363973,8.4,319
438,MBTA Back Bay Station (BBY) (MBTA Back Bay Station),42.347506078470325,-71.07505817086712,Lyric Stage Company,42.348762417732196,-71.07428187530995,Theater,4abf9e94f964a520539120e3,153.51512240615506,8.3,27
459,MBTA Airport Station,42.374379047439135,-71.03027612277083,Alamo Rent A Car,42.3685609,-71.0299461,Rental Car Location,4bc1b52db492d13a975ea660,646.8541525840903,7.8,16
461,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Haute Coffee,42.36965909159571,-71.07710346851077,Coffee Shop,59107330d0a1496eca071027,149.27479837237195,8.0,26
462,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Tahaza Hummus Kitchen,42.369737530628186,-71.07706672092797,Mediterranean Restaurant,55f2f8c2498e7eab8289ac82,141.33681087777254,8.0,42
464,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Cambridge Antique Market,42.372428680978054,-71.07940860093571,Antique Shop,4a7ddc18f964a520efef1fe3,228.7101056278192,8.0,31
465,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Blaze Pizza,42.369406,-71.07706,Pizza Place,574f32de498e10d233defa2e,177.57621177558102,7.9,51
466,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Lechmere Canal Park,42.369134831068884,-71.07629656791687,Park,4ad4de9ff964a52057fc20e3,225.42346048074722,7.9,28
467,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,SEPHORA,42.367707926842925,-71.0761220085983,Cosmetics Shop,4ad0becef964a52084d920e3,379.24146693220877,8.3,22
468,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Curio Coffee,42.371496340680295,-71.083522383868,Coffee Shop,56715fb9498e9b15cf69128f,504.6566827805972,8.9,110
469,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Toscanini’s Ice Cream,42.36601601165407,-71.07818851770269,Ice Cream Shop,5a6b7dc92c7eb951c932b0cc,554.9090622465735,9.1,68
470,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,2nd Street Cafe,42.36846095810583,-71.07915445727848,Sandwich Place,4a7985edf964a52024e71fe3,313.63612277142397,7.9,48
471,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Helmand Restaurant,42.366528868500815,-71.07807873696682,Middle Eastern Restaurant,487d2a0ef964a52021511fe3,497.29366307067613,8.5,137
472,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,The Similans,42.3664479278199,-71.07804695166098,Thai Restaurant,49dc1323f964a520535f1fe3,505.9667905421257,8.3,107
473,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Fairfield Inn & Suites Boston Cambridge,42.37298,-71.079975,Hotel,55186858498e19f8c0021b7f,305.1357071671973,7.8,32
476,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Desfina Restaurant,42.36763010134072,-71.08104051200154,Greek Restaurant,4bb3e0cb4019a593c39638b8,476.10645719835316,8.1,50
477,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Royal Sonesta Boston,42.3668689,-71.074883,Hotel,4a5e36f3f964a5202dbe1fe3,502.750672458903,8.1,170
478,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Multicultural Arts Center,42.36986694473911,-71.07905334184926,Art Gallery,4ad41a4cf964a5204de720e3,181.82050852373243,7.4,7
479,MBTA Lechmere Station,42.370980236574354,-71.0774351519379,Intrepid Cafe,42.36618916130772,-71.0779962312896,Café,5991c891112c6c664097f6a8,534.1977691954721,8.2,21
480,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Legal Harborside,42.34864054369154,-71.03775077938992,Seafood Restaurant,4dc5d0d1d4c0ad9c0f92c333,179.20243856427314,8.7,480
481,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Legal Harborside - Floor 3,42.348747346493674,-71.03784833100957,Seafood Restaurant,4e0a432b1495b0bc65ecb220,185.4638401181262,8.4,203
482,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Del Frisco's Double Eagle Steak House,42.348908865176135,-71.03849451532687,Steakhouse,4d6bf94eb19d2c0f0152adb4,184.85336475172443,8.4,156
483,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Harpoon Brewery,42.34708993616547,-71.03487421556365,Brewery,40b28c80f964a52073f81ee3,332.65094549884805,9.1,1163
484,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Yankee Lobster,42.347847154503256,-71.0359785959844,Seafood Restaurant,4a842989f964a520d5fb1fe3,249.33523731847816,8.4,300
485,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Morton's The Steakhouse,42.348951,-71.040781,Steakhouse,4fd446dfe4b008dc364b7a8b,242.2444377014068,8.3,79
486,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Rockland Trust Bank Pavilion,42.34855,-71.036315,Music Venue,42a63500f964a52001251fe3,256.19025957889124,8.3,278
487,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Legal Harborside - Floor 2,42.34868602012111,-71.03782502933247,Seafood Restaurant,4e663ff4aeb7360316867948,180.41367951394602,8.1,29
488,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Renaissance Hotel Concierge Lounge & Bar,42.348093083574454,-71.03993319655788,Hotel Bar,4e6548141838ad3d1008c958,124.50028575759218,7.9,11
489,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Seaport Hotel & World Trade Center,42.35137,-71.040489,Hotel,4ab3d2e4f964a520a36e20e3,473.506104951765,8.7,221
490,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,J. Pace & Son,42.348017,-71.038183,Deli / Bodega,4ab3fc08f964a520656f20e3,101.80241893914747,7.7,65
491,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,BCEC Grand Ballroom,42.34688867873492,-71.0447859764099,Auditorium,4ffac336e4b0fecb274746bf,486.5604783073989,8.5,40
492,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Legal Test Kitchen,42.3487867905453,-71.03925390648556,Seafood Restaurant,45acede2f964a52066411fe3,170.64777292428406,7.6,222
493,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Liberty Wharf,42.348971231835954,-71.03850548637284,Scenic Lookout,4ca0c0b5604c76b031d0967b,191.5119913893471,7.6,10
494,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Lawn On D,42.3443254929444,-71.04502091837226,Park,53efa151498e72623ed9fc55,601.0358404634168,8.9,306
495,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Tatte Bakery & Cafe,42.35196567493636,-71.04324550145874,Bakery,5b969de351950e002c1ff3d5,632.2448036683974,9.0,30
496,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Ocean Prime,42.3513952,-71.0430447,Steakhouse,565ceb2d498e1a30aaa779ef,571.0673582538524,8.6,85
497,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,The Westin Boston Waterfront,42.3459926423511,-71.04301035404205,Hotel,4a83206df964a52028fa1fe3,367.0384326685295,7.9,314
498,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Cosi,42.34890587564158,-71.0412289551178,Sandwich Place,53ac4319498ed848927a50d9,263.8550539438461,7.6,7
499,MBTA Silver Line Way Station,42.347272644788916,-71.03890377578398,Chickadee,42.34444781369691,-71.03121977787269,Restaurant,5b5cf64bad910e002ce96efe,706.653092036213,9.2,24
500,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,SRV,42.34087126422492,-71.08162160012462,Italian Restaurant,56997dc7498e4dbd71fcbe07,180.83651484869142,9.1,141
501,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Wally's Cafe,42.34078866305515,-71.08208513189737,Jazz Club,3fd66200f964a52063ec1ee3,145.54263584613588,9.0,176
502,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Huntington Theatre Company at the BU Theatre,42.34193841096252,-71.08576861147326,Theater,49c3a51ef964a52068561fe3,185.741940866931,8.8,81
503,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Symphony Hall,42.342924329321235,-71.08571359255977,Concert Hall,4677af28f964a520e7471fe3,253.6703265720093,9.3,396
504,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Charles River Bike Path,42.34262068303197,-71.08321250184382,Trail,4b394658f964a5209a5925e3,170.62921603096612,8.7,65
505,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Render Coffee,42.3410557779026,-71.08141944534194,Coffee Shop,4e93b277e5e806aed317ae80,195.17958823220917,8.6,288
506,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,New England Conservatory's Jordan Hall,42.341248955002875,-71.08621237995305,Concert Hall,4b06d79bf964a52037f122e3,200.37584248923645,8.6,52
507,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Darryl's Corner Bar & Kitchen,42.33988414439475,-71.08231052858206,Bar,4c6ee53ab3ce224b52256fc6,185.36716783281472,8.6,78
508,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Caffé Bene,42.34259765174283,-71.08474254701741,Café,53ef686c498e5b95381e7cc4,179.6783394099166,8.2,95
509,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Five Horses Tavern,42.34172682067282,-71.08056221476632,American Restaurant,51858fa4498e846a1ece9c38,273.33631081403945,8.4,182
510,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Giovanni's Market,42.33933673855889,-71.08332126015176,Snack Place,4bf9464a92d1952140625a1f,204.4036014012522,8.1,11
511,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,New England Conservatory of Music,42.34114381937382,-71.08598849992953,Performing Arts Venue,4b364e93f964a520913225e3,181.59027223933384,8.1,21
512,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Lucy Ethiopian Cafe,42.34264901363015,-71.08466102823043,Ethiopian Restaurant,4c7ede33fb13a1cdd0089fa4,182.05397347623713,8.1,50
513,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Mida,42.33929421434493,-71.08048084990733,Italian Restaurant,583f619e5804ea67b5d90bae,341.14125768735954,8.6,36
514,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Symphony Sushi,42.341755115587816,-71.08689219661827,Sushi Restaurant,4af9aa2af964a520131322e3,264.8920996470752,8.3,81
515,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Farmer Horse Coffee,42.34183280098275,-71.08353338642442,Café,536e68ad498edb85c3359a4a,79.2213526700293,8.0,42
516,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Cafe Madeleine,42.34217054755015,-71.07982508038752,Bakery,53fb3289498ea66a49d5c3b9,345.64764900449416,8.5,63
517,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,BURN Fitness Studio,42.341587636278824,-71.08091700778975,Gym,5362be0e498ef8322d3f2720,241.40695126300255,8.1,16
518,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Pavement Coffeehouse,42.34172286397921,-71.0868872678826,Coffee Shop,40b28c80f964a520f5f71ee3,263.60355677818626,8.1,158
519,MBTA Massachusetts Avenue Station,42.34114445255023,-71.08378491556489,Kung Fu Tea,42.342588,-71.084086,Bubble Tea Shop,52c8aa2a11d2803227094247,162.2573243099455,7.9,69
520,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Chicken Lou's,42.33919634046964,-71.09043002867787,Sandwich Place,4ac23c2df964a520559820e3,143.85505209003284,8.8,40
521,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Tatte Bakery and Cafe,42.3399849064493,-71.09047655278154,Bakery,5b83eeaa3d4791002ccec6bd,96.3562646997332,8.4,18
523,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Amelia's Taqueria,42.341016227525614,-71.08730691411292,Burrito Place,54654e60498efbfc1ca68017,190.43660234172864,8.1,27
525,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Museum of Fine Arts,42.339448915591596,-71.09409345749793,Art Museum,452e194ef964a5204e3b1fe3,400.13574970518437,9.4,1769
526,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Boston Shawarma,42.340880034774976,-71.08767102305167,Middle Eastern Restaurant,4b6875c9f964a520027a2be3,156.84219756878187,8.1,58
527,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Rebecca's Cafe,42.33874213678284,-71.0885887167251,Café,4c77e9c59f51a093788cb627,174.94767083905757,8.1,37
531,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,YMCA of Greater Boston,42.34070205728165,-71.08717630289247,Gym,4b07096ef964a520f2f522e3,187.0633217776676,7.9,36
533,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Art of the Americas @ MFA,42.339692838257236,-71.09394047792023,Art Gallery,4f04bca9e4b07e8bf9bf34e3,382.80997026926156,8.4,13
534,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,gyro•scope,42.34118,-71.087306,Greek Restaurant,5b23e74c89e4900039242ba0,199.67294495171367,7.8,5
535,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Wollaston's,42.33996802766827,-71.09046162818461,Grocery Store,4b008416f964a520193f22e3,95.68594735232672,7.8,12
536,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Whole Foods Market,42.34370323368195,-71.08701634951515,Grocery Store,4aa94396f964a520c15220e3,432.7273860528839,8.3,215
537,MBTA Northeastern University Station,42.34021282042466,-71.08934837593114,Moby Dick,42.34194027694032,-71.0860071792265,Middle Eastern Restaurant,4b01f74af964a520e04622e3,335.6052297527757,7.9,20
540,MBTA Maverick Station,42.36899107012055,-71.03961343079374,East Boston Greenway,42.36692287637422,-71.04070137872378,Park,4f318f72e4b0d8fc0a5d3168,246.59607062737254,8.8,16
542,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Cunard Tavern,42.367273123964424,-71.03873333202556,Gastropub,5955758adec1d63ee666589e,204.13648361978446,8.2,20
543,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Italian Express Pizzeria,42.36722865893777,-71.03579487946774,Pizza Place,4ac780e4f964a5209fb720e3,370.48758477274265,8.4,43
544,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Piers Park,42.36511146233541,-71.03626290498991,Park,4a915cd6f964a520fa1920e3,511.7504157546482,9.1,52
547,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Market Cafe,42.36951768038327,-71.03947718128471,Café,512783dbe4b02b2dd5d499be,59.562973781473126,7.7,5
549,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Cactus Grill,42.36999231926197,-71.03902656603492,Burrito Place,4b38f541f964a5200a5325e3,121.27019505031718,7.5,19
550,MBTA Maverick Station,42.36899107012055,-71.03961343079374,The Quiet Few,42.367059000000005,-71.036025,Whisky Bar,5ca6938a5c6838002cc49f87,365.2809341178536,7.7,5
552,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Dough East Boston,42.37160234825047,-71.04223663433616,Pizza Place,4bd9c72f2e6f0f475cf00b08,361.693448057039,7.4,11
554,MBTA Maverick Station,42.36899107012055,-71.03961343079374,KO Pies at the Shipyard,42.36406982636888,-71.03168122769519,Australian Restaurant,4fef439be4b0099eb0fff8a1,851.919802463408,8.8,112
555,MBTA Maverick Station,42.36899107012055,-71.03961343079374,D'Parma Ristorante,42.36932142264814,-71.04030783155261,Italian Restaurant,4beee2fde8c3c92881509992,67.95716577153475,7.1,8
556,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Mehak Halal - Pakistani & Indian Cuisine,42.367132,-71.036017,Indian Restaurant,4c31069ba0ced13a690c136e,361.11665553244075,7.3,13
557,MBTA Maverick Station,42.36899107012055,-71.03961343079374,Taco Mex Restaurant,42.36978616813156,-71.03897641843152,Mexican Restaurant,4bbdff0b8a4fb71303a73d9d,102.73053753810521,7.1,25
560,MBTA Kenmore Station,42.34880275432917,-71.09551891782144,Island Creek Oyster Bar,42.348838000213455,-71.09527994356623,Seafood Restaurant,4cb12fa2c5e6a1cd90fedbf6,20.076149516668483,9.4,734
561,MBTA Kenmore Station,42.34880275432917,-71.09551891782144,Eastern Standard,42.34868687593234,-71.0961273269707,American Restaurant,4a9d11fff964a520d53720e3,51.75711487955258,8.9,781
562,MBTA Kenmore Station,42.34880275432917,-71.09551891782144,House of Blues,42.34724353151463,-71.0958023220239,Music Venue,40b28c80f964a52037f81ee3,174.76568639047903,8.8,1440
563,MBTA Kenmore Station,42.34880275432917,-71.09551891782144,Sugar Daddy's,42.348838536766294,-71.0937033839237,Smoke Shop,4b7c47e8f964a52067892fe3,149.64686950692624,8.7,11
564,MBTA Kenmore Station,42.34880275432917,-71.09551891782144,Hotel Commonwealth,42.3486282,-71.0952228,Hotel,4ae5b66ef964a5209aa121e3,31.1652544797388,8.6,79
565,MBTA Kenmore Station,42.34880275432917,-71.09551891782144,The Hawthorne,42.34874678475269,-71.0954404569569,Cocktail Bar,4ec2a66f29c276d58354e98d,8.969260056568523,8.5,249
